"compartment","depth","direct"
"surftemp",3.3302161693573,0.00500309467315674
"surftemp",4.25668287277222,0.00226020812988281
"surftemp",5.47987174987793,0.0500327944755554
"surftemp",79.9683303833008,0
"surftemp",11.4279556274414,0.00995427370071411
"surftemp",11.2436122894287,0.00343281030654907
"surftemp",8.2483491897583,0.0357747077941895
"surftemp",10.0366563796997,0.0573781728744507
"surftemp",7.65077352523804,0.0690059065818787
"surftemp",13.2559509277344,0.0706722140312195
"surftemp",7.95159149169922,0.0300894379615784
"surftemp",7.58226871490479,0.0148120522499084
"surftemp",9.26979637145996,0.0201588869094849
"surftemp",8.46080589294434,0.0319523215293884
"surftemp",15.79514503479,0.0440889596939087
"surftemp",8.32030391693115,0.0238183736801147
"surftemp",8.36499309539795,0.0357326865196228
"surftemp",70.6910705566406,0.0697188377380371
"surftemp",23.8795204162598,0.024971604347229
"surftemp",3.26197552680969,0.00517690181732178
"surftemp",4.95050477981567,0.00915849208831787
"surftemp",4.98616170883179,0.0081326961517334
"surftemp",9.562575340271,3.27825546264648e-05
"surftemp",5.54145431518555,0
"surftemp",9.12317752838135,0
"surftemp",23.3114204406738,0
"surftemp",15.1385803222656,0.0339114665985107
"surftemp",12.3586359024048,0.103699028491974
"surftemp",18.1497573852539,0.0782538056373596
"surftemp",18.895788192749,0.0355989933013916
"surftemp",9.1198205947876,0.0052025318145752
"surftemp",14.28870677948,0.0125187039375305
"surftemp",17.2989044189453,0.0323340892791748
"surftemp",13.1953620910645,0.0104100704193115
"surftemp",16.0114479064941,0.00834798812866211
"surftemp",39.6159858703613,0
"surftemp",10.6122007369995,0
"surftemp",19.9281311035156,0.0323759913444519
"surftemp",41.6407432556152,0.0723782777786255
"surftemp",10.1128063201904,0.0113327503204346
